x,y,z
79.01323108227723,-0.17622889624460975,52.74351388857961
353.67884897998425,-15.932620687886061,261.26121675864835
385.4047026068709,53.18254679272545,258.30956607363373
497.23032392478507,44.39084590013763,299.19133973082097
286.0509976216844,124.78933575292804,237.20549833842833
79.29216395819834,-17.413201363007904,77.15914173393541
248.58868105599848,69.99765014242571,227.24435444115576
346.2229879526649,-63.56124200388786,314.4417452057728
152.546856701497,39.61929140651324,106.11205520080519
413.0701266209362,75.81194287238242,192.53472365076993
39.33316889045004,1.1345452829254656,21.83150549175032
901.7228581528241,-49.02956325935673,962.7522988865302
171.86083316521544,110.41796604474385,165.65242768610355
497.8697797403943,40.71912921408379,478.88582661976756
1246.4135459846543,25.074916794519858,1126.1547499938488
218.88315190146406,15.649744142067554,208.93599814768262
204.27408260278392,45.570368711700674,209.3118264032653
87.79205293346065,66.07351790075307,133.62576725297896
530.8657519669955,-58.657737305077475,417.6419797419376
555.3314365797602,-72.80717291204648,647.3346206706507
252.89705014004258,113.19717823353302,315.6413801617756
358.50163269661834,20.9831555539052,182.88052530780737
184.63615328846547,-31.945989027151374,181.68639102562256
408.79330590198924,58.94110428213613,222.20481379962268
95.73204646182123,37.779196253230545,70.94439802191285
477.2915680992968,1.5140509160394067,481.53345332503943
347.6363718832704,280.1688428290637,370.2085526452083
819.5731967318011,-209.08747429966851,818.481034166218
922.4109997482253,-145.4849977060439,829.453472466028
290.4081199257245,133.15955705614718,323.9701471521978
127.28391005201833,51.06751546048403,119.64495437151928
554.1986462455893,-43.02111965474927,555.7058968224181
341.12160607669915,122.11180144850174,276.87679175881647
219.63552612198265,61.96897263580292,247.96992175581096
375.6524234139069,-69.73636386208051,388.6477792790721
229.5198647791719,-20.032957355206776,177.76476673220458
615.359807630708,98.38109442950372,321.02097659117396
1109.4781467404669,712.9185551155653,1069.5837394413184
104.49376147812396,-10.061604835309234,120.74691681484467
112.09649098385668,91.61264167141536,130.63881733654426
614.2063018975579,64.64374722030348,492.61730040127856
235.69174173924122,21.173151252946358,142.0461211788012
86.0028264393717,58.44179554444397,99.61962847742767
571.9295123902799,147.7779356156359,413.3997031955847
1132.6871821424475,237.22564352983608,742.5420806001887
8.328658273183304,0.6694374919328877,8.075252616044274
239.60450311230613,178.6786597462538,229.76644367615424
5.611633050760624,2.605274953150001,5.071697637093548
911.1711259149446,-105.16084383637795,1048.4070660876496
477.4979800725037,-43.672453383054496,438.8489442190602
557.2181159764318,93.97798947077708,517.1383844994551
618.3788116839479,361.2307657767034,759.6420072091358
1046.5766171602932,94.63821257294403,656.3855521980321
7.378251793151346,-0.5833856737746337,7.191902504379037
568.3112043325696,95.27263377630894,399.18228954124413
1031.4280112625381,238.12391923641917,733.7555837405891
1692.0046399613348,679.1812281962195,1474.7400305190026
1920399.7880954647,362156.1073793179,1714907.4633258653
-288.12335341951575,123.560268939766,188.87507287576497
-448.4245415850308,346.43915961811877,410.96878128070335
-152.63118361348262,43.25021571257969,120.14216840711126
-281.8530785472167,189.75077014750414,178.9119541614969
-74.15710553589392,43.30251935890358,62.14189823066296
-94.91770393804313,42.513340821665395,81.28496374675275
-417.47708942339426,102.34230773255251,310.0627869553952
-541.1407102472491,415.57457738035464,341.5164744902393
-600.8947450844128,233.02746738886344,532.465684126471
-1715.9914976290258,817.3220808524006,1053.22684936152
-382.1897585941003,159.10979852933988,244.90010297616496
-273.3647897363659,86.25605656599615,193.77199085026749
-183.49962613175808,131.9009611063545,142.19361331904102
-480.359303709735,168.40729332459392,326.98459121888726
-214.9912340358644,154.76560767078482,125.20134172615285
-251.22726021387996,191.43931550672337,196.5193430778372
-343.2312524484594,205.03100662181274,263.80976795090083
-184.5315056088576,139.6248492549772,166.36713890745688
-253.26956101515646,191.6565918781089,197.4798223942333
-306.7763612591505,153.34376934638496,291.3313449926696
-273.06074920716276,174.849344872963,245.99701998178472
-221.32517336810233,158.63786298822004,198.54016233525692
-71.81465588502456,37.56979789983645,58.576151169916855
-125.89944189949873,97.24400387866707,126.10287165263338
-264.72863399689413,130.05011502629276,218.3912038608389
-138.01447833935012,62.012412361911736,87.92874661777721
-298.034864560489,163.07693272628492,250.3300491730822
-140.49621920932023,86.96698613125834,85.40231677848179
-398.2048320257426,202.79045462709846,243.70051962087575
-439.9682081088821,208.36828805282144,364.2452915102621
-382.6650463103199,227.88261163244238,231.60521938829046
-305.6904917568342,152.50658360035175,289.82592224991504
-414.2354744515264,220.18838258753183,357.8072775662975
-377.24202115378483,240.66301847422957,328.3211370208747
-530.8027229251362,190.9455040762635,405.9720234305841
-55.45033765085595,27.82301259997259,40.33782374233684
-952.6544304195207,650.5300360473075,822.8907633473276
-427.3412185984507,235.92975364350212,409.25008763897364
-171.91903385388,129.1889957981662,117.38419469166138
-147.36967149659444,109.9175031145529,149.56377379582298
-2517.780236113385,1676.503914462567,1760.7149989218917
-135.4393576187073,99.12843859224584,121.15582144534065
-104.19314248640673,36.08010806133456,89.47633687791296
-74.08741945655501,25.384393504755845,51.9873719730492
-2063.683492243758,1529.1691514044423,1908.6257229309329
-382.174137953503,159.12383992423514,244.91535649538852
-942.6302964194971,376.5481699420927,710.4791340956831
-9520.739155169493,3081.997702629626,8377.673728440861
-12.62732662984386,8.86984639986425,7.1327727445959805
-58.076650193709845,-52.22924308518359,403.5098621707111
-11.28937117011387,-28.4620417282943,156.02391572845568
-11.247152522612286,-32.24772955547345,154.26466056310545
-63.167904516918576,-136.00175959616263,750.158874656355
-19.485260474820706,-116.41490645946372,288.81117391517716
-18.02130424054408,-12.412674678262041,138.27927574586647
-76.96193980184954,-55.092566611429575,542.8099749692351
-54.828808026350245,-118.18291769543134,650.0735341293357
-70.4558191234466,-69.16788874407897,416.45621704848026
-64.03274317318778,-383.65230920496214,1075.8469749194896
-207.02489947096984,-273.5217712231644,1149.9245765118587
-112.06624907779712,-285.67619680130025,890.6145442326764
-67.3429831242973,-63.47505873826102,306.3263611609274
-119.68156545178962,-171.48933323734337,703.5792289975739
-63.99112097777918,-38.9588593206962,319.3295221498279
-41.57263833256343,-76.51260375594153,274.5205588085456
-16.003969981499896,-127.84095994025424,800.7006693555248
3.0296035568559208,-61.59951737300369,245.36772599855365
2.049704328122265,-37.335324511130516,127.63570133710964
-137.53533305209533,-137.76236414084718,854.0969284504972
-51.39154890144468,-74.7134657761233,365.9314235389337
-20.5850793811183,-12.920737008938897,89.76808487440786
-167.80548311731155,-187.29638389763704,810.9022039769251
-95.1879104087646,-72.78839321228907,508.06014557883424
-1.429845350184257,-142.14263445675869,577.7702199075052
-124.5521118356784,-72.30747378473824,713.6122200972613
-40.87475096107288,-58.00291691313253,331.49044686602736
-96.6377645571952,-96.57833479293265,511.052607575788
-15.545037620300445,-73.65631759066922,215.2140764085052
-16.26678143554483,-84.86099751819447,312.2659170033534
-101.17814510963171,-86.4112516298725,576.853602349793
3.250041162397575,-136.75348485591198,913.8183198055326
-200.63231251946468,-263.41485798274726,998.5305642628176
-28.645459891317305,-49.57492381768871,269.99586025731077
-88.63122922299195,-64.61303894482481,874.1456745901886
-146.0676182534925,-135.6170749182946,875.6005138694002
-146.09201652012462,-518.1561045281248,1573.4485609797744
-417.2124022944598,-283.8554026056445,2307.4669925663666
-11.990577704210475,-142.3661417423871,351.0400372204086
-18.886165045477398,-21.582991919165163,81.07704502318914
-125.00573535023963,-165.0655470750081,603.4657664676382
-36.7591875877371,-36.79165487256998,175.97552744523102
-12.424672414367105,-17.048894715060463,122.19231851630629
-1022.395931850095,-1109.987581057713,4661.827337904529
485.74940011619793,-367.5071036093313,59.414216172849905
665.791567398199,-362.30882594545875,4.231243726437212
146.80010100764295,-43.03120256272508,43.34796362173827
94.95712388303934,-39.90167069177918,0.03605365347314708
212.91729946173632,-47.74289272829389,84.51532277555307
370.95046808974155,-112.32453005373989,51.574704770925976
150.8935355020413,-168.0621713946861,37.778929177484045
143.63296919068046,-65.71861350539466,3.8254412029989404
150.15164036129522,-24.47279784765665,55.673755597408665
170.65976022884075,-66.06137850093587,0.3748455557692525
352.06350601969757,-111.69492254669134,89.30583411181485
170.38849135347303,-82.33889620259984,25.866352398916742
216.39387928952857,-43.70914031042561,23.392307696173685
143.44357865318113,-27.955357849366496,23.376007158676618
146.90104466819272,-79.39858671189863,41.230419638256926
285.0698906094322,-42.54421514997513,108.57783947564523
312.5263048962563,-58.05967523772467,51.38465587295668
231.40249125407462,-97.231061728891,0.08761552667083428
296.23975804019494,-329.7668373389715,38.99793260852464
167.45135369601832,-39.67627806404726,75.69568748849156
148.64113387666163,-11.227689795644482,38.6749570356986
118.34680250924987,-108.83197151242699,32.33630022984837
144.24753236404783,-103.12771717816915,24.460649143114082
432.8688383034698,-149.9207055845439,156.21891966992058
296.88679759942744,-34.77484209992224,114.23195598466337
470.0366696528794,-104.3882339083534,199.02167169211685
104.73196393659236,-111.67117161501696,24.202585814613812
332.440239805039,-185.5779301545597,14.328949644600089
1008.0014829635847,-442.0787145129949,26.46545895599951
240.86910130116732,-98.97551228414699,49.101160948175604
610.2254582250648,-48.65987487399004,196.73867619575316
622.9818029774325,-118.70160953475356,86.04418081919489
129.38800475172172,-11.44286893623177,32.921193430321736
241.57967775057494,-43.72735020723843,41.57136203905147
218.49810238069955,-81.95724722651552,17.250764710155593
196.99551997588324,-138.5089864970026,9.435346787720144
154.70564915238046,-70.83548817809297,67.36093626807616
156.99677368687932,-188.07627575347595,2.080276571337142
303.46075746659176,-11.451807957527498,104.0260773667175
66.0407885315074,-11.910529291977987,16.054704672514358
225.84971877216788,-37.13441619911419,61.49747689201285
66.03988321512308,-11.909671785609527,16.059064197267592
64.47909354047803,-25.174464660376252,26.1666357268517
238.15219879026833,-77.89400078777308,89.2863643152464
313.55516447465527,-21.649586375033323,103.8048854392791
269.09467327289354,-20.63070410349892,74.58170596298089
200.46038702330384,-12.248391217589237,67.89410981114726
202.3969126817036,-111.2795625931971,3.6535853598306565
234.8090189959196,-116.6875094192227,101.04330627860848
424.8730667945226,-205.3901261405935,107.4884793667126
667.391874590849,-310.50648828932543,101.10789514347178
553.5386308778124,-44.5970175377301,180.726561834879
488.2000748165934,-252.45290975366586,112.46873034750598
180.99959912292914,-44.15488008775682,25.169260652128127
119.02295562165754,-96.21904571012368,34.99187445276503
317.8941640068296,-254.49303734343297,25.30996709031717
413.19529343534595,-424.5253929979334,101.23655556580587
225.42247046875426,-100.9388550151929,113.93005466506848
128.98366294797083,-37.741896994803184,39.22708125463734
511.5207594574587,-547.8443256768101,72.26415064045098
235.0730396315888,-131.27851096509696,30.78341431927897
57.14360046417561,-24.678180755308173,18.724217489631062
226.25106466852458,-44.41842112706248,14.087569021589548
111.76717317161152,-20.010584239426862,10.182117639460074
573.9669086015783,-327.77174108125587,6.976645247515919
1304.9228806718781,-895.4353690437475,35.50739872892384
274.3707789556948,-26.83097351989803,63.951344905481015
239.77260207986498,-78.23950885706756,63.14806842378934
445.1670144961912,-18.35772097653223,114.40858046971681
212.3013860624666,-170.0596262510855,46.73162735553534
247.54160077334782,-151.43776655447354,21.696975539490758
280.29426669657937,-81.456441164816,25.474933754373186
338.0280645449149,-18.801545041330122,71.41098993906795
305.85113293222986,-147.34690338523149,32.01522367335154
481.8218104561766,-213.3870234437369,126.7979542206984
604.175945739044,-18.877465900547485,95.70301913474563
355.1161884703471,-259.6825464461565,30.634421122859372
386.0496003301256,-171.6493025130484,35.75224512858311
5699.345610043191,-2999.105041346917,2157.334598120772
312.13710156725836,-150.7641615498235,55.150679210411795
616.62377662901,-184.1805047596846,132.2938387161123
742.6326864710965,-633.234992411963,77.14361522344657
277.0501900389825,-9.068670825063133,70.40562057698472
165.41027308200225,-179.4182494418424,54.30039895030469
257.58051919042595,-214.09027900909933,26.713827269722685
412.98367325351023,-162.57833956753643,12.197095125511487
387.283574624758,-373.7374929789021,54.888242527108105
369.8963876120914,-30.49578343664632,76.73115158858629
421.978771328802,-188.90202080315578,58.360458225743606
302.08593112012744,-12.866919656048646,53.174548402881484
974.9686105310623,-254.28587141137749,83.04158042623207
187.88287231244425,-190.03010230189582,69.02598431574006
336.6055972660513,-37.12864106398306,92.29916522865629
311.59069728281327,-146.93632381734045,81.46750339771032
1044.3221744544796,-186.95388076578809,346.2592127428223
287.2463732219385,-110.8305040829102,137.02233553538215
227.249142612317,-57.99037346950792,89.42004119230658
249.76124458867423,-129.24048724571324,20.981352625774022
129.96371238810602,-140.06806205033885,18.82475645962196
550.0816503502463,-449.68440147822685,116.5938120790219
122.77717739288377,-62.26888170346847,34.81883230143997
222.06511298117704,-227.60592110752174,2.574931737672003
717.6238606338553,-35.90957461919118,80.34610817973457
153.31683147653993,-78.93091331255908,66.99895603395277
122.26160267723647,-96.8456009836575,3.005009302442383
616.936708793946,-166.47768779166563,148.35860881672698
805.4784301245788,-161.42686135982487,155.05440024571905
76.35898957128276,-31.12124117253189,9.47486461823255
437.45489468030274,-178.28382508822878,24.0227565478047
512.6525024502861,-124.93644859789599,162.11815303415207
235.67305680558678,-114.23194513061641,7.298836043267435
213.3357409716707,-139.02318244246933,26.389701923972353
429.8502924553708,-207.34324161185592,203.9571186154574
392.03489157311725,-67.9231820067069,41.17141162673425
1193.3367216566344,-305.6050709545469,141.96129526269692
343.4010604446909,-54.19075042634619,117.59283249284874
352.73152046636227,-113.75384890703165,69.0618297493233
579.7351698764826,-170.16135716002006,76.37568551408238
2154.4087028563235,-293.0920495737587,354.72410622001183
60.75291580487073,-60.4548952257866,7.091464196162306
407.4310663212899,-18.632562093007117,115.88250008584926
324.38200305495366,-232.31427234076065,2.7193677277957655
786.7226487529398,-944.0793174549163,51.78529031508762
426.1101094829653,-158.53594589711096,63.06764982876404
401.3404290423403,-104.92634302838238,51.38406907593483
273.4580112532081,-7.940690545491599,123.11645509476402
634.2131050915536,-696.4567299805407,9.2607016441551
153.98355127213426,-149.93671038963348,5.748809890506199
193.53662483234908,-117.90548747734229,13.071758536357867
100.7531725225921,-58.806712387743204,8.920134795956953
241.20572282232365,-29.936169657566474,95.10323350966458
157.10432499306523,-21.00893726628037,12.564060785225015
252.49064909351927,-229.78673155911787,56.23637719226949
291.6630151496757,-76.26635644840839,126.66936673041506
523.7075946734947,-586.4582326980859,34.14815634760498
229.52529125120546,-129.59971893987174,85.15311812702787
320.61216235517514,-166.27534678725212,24.583539222778114
1254.573067608413,-443.65268443793326,118.8053602436841
415.8566303686655,-180.4349689500192,198.82526237484188
396.23358670896334,-111.21426399599028,34.631376634211
102.35864839981366,-36.85171410131216,6.757090021486696
155.34466080614823,-91.30303315366972,17.111180437440304
374.42059173115206,-69.95648642435077,78.97031401009846
279.77092489885206,-268.39534531435925,15.367764796049988
417.1107406473256,-218.33297101368453,206.26522684392796
566.2634909211257,-233.71835782728118,159.4063614299607
626.8429232887962,-181.1970812887328,239.29180356878226
618.7123314839152,-43.73933581114454,169.50198043839399
435.6573850930942,-128.85463258970339,157.9877415308542
358.1558393610683,-50.19900686302275,73.24926239584155
98.71642902674654,-104.85351841413167,29.492478979981716
514.2544419037076,-452.5109411633177,1.1032269913835224
165.74275835563543,-133.1875773363038,12.625660218441425
324.8420646692545,-31.20768436128889,88.02109666564064
392.52147044972565,-221.08986375032487,137.43059114639627
271.27423858518074,-137.13225412435244,25.100445390559248
121.86613444158758,-58.08039305055162,0.559660038179257
204.73603130483573,-83.04311498447846,42.56757614922422
413.98370176768685,-159.29973949692186,139.52092196848378
2399.0534510403495,-304.9942667581427,266.4770839979545
344.9870571579122,-120.07391060405261,44.61150508303181
446.6042663570099,-47.8573192460205,58.849862075466
449.4026313431066,-386.4596818065866,139.88276977470682
1249.8133056618412,-918.8125481689111,49.53990631776746
237.74392949820069,-98.44860565518479,59.00589827554961
326.02290792780997,-72.53800687596673,86.44247257429036
363.93065391675646,-53.43126305991646,146.6818982272319
157.15876523852168,-165.6500928415773,27.58929593664993
1365.5726244165714,-1183.9776881893813,293.2051181575212
222.14238022358012,-176.92300311330013,2.648372702917517
576.4346104866894,-201.14008251675168,89.18972495872487
149.1516494619528,-179.1799933052961,20.10759711882042
187.12144545121407,-29.581051703700805,75.67381338581598
315.5015022943269,-284.8562461961271,109.71199138232024
639.0661345007086,-552.3200377714405,23.70762768555275
1042.0555646040725,-1015.1816431683503,23.482581878832814
85.11997839933129,-10.631169617751741,6.129234035013561
282.2191790830142,-280.8817436150224,38.18089917084745
483.62348596840553,-478.8406388681514,163.76802614707216
60.60398310421605,-31.71740357326142,9.064410762689358
387.2943327162957,-200.47781691442356,83.35313294091671
115.33187868412955,-81.11437555309524,0.12584840344696552
199.6884582705655,-199.83875053640875,65.49040706524595
243.18576231744876,-104.86514523106476,52.57362762592106
455.97258976655655,-238.76190605866324,74.0388384350643
348.3607723851798,-149.57547763285956,117.81743824282921
135.82642417573132,-10.773952685547796,14.286512491293541
134.21334919887906,-20.1281684229668,51.05520279811284
23.919578786940143,-6.379187358641637,10.26643654335378
65.70921791731203,-22.83415880869869,7.803837017411863
285.7030035596377,-34.90909865556821,115.13100619753769
455.48802915904326,-308.92508253534095,71.56080402946395
43.241735937921895,-5.1518049300303,13.185642913333767
864.7282687656909,-68.91679806999421,278.2382003630533
114.85317954012574,-114.75299413945054,14.474027965803943
14.204375179654413,-4.256191448118793,3.769689657329653
25.61988523478995,-13.383433601069147,2.346313193494279
554.0577958196951,-544.9464622241342,185.6187280444009
794.2604803848748,-252.14497961747315,157.08977863786063
214.19341141557754,-254.92070995119312,5.061041803503272
525.4171117139208,-247.28919314901037,18.598754525848392
558.8497006270949,-307.177280625401,135.76866492895218
10.218570272830885,-3.792116611181553,2.981723190777092
903.980129530225,-189.53745579378193,385.8710643022324
1286.3357898477682,-18.148895504776508,523.7669838283765
13228.984157500912,-6379.125763759472,4394.272710100045
7.806437212394493,-14.872539464388199,2.6205167294177123
202.19772893903726,-404.3985573980152,84.7224007349873
22.68762335784137,-77.32233051902216,19.88790963072351
155.56407578374808,-241.1470249460269,4.114691389225117
18.195762095220015,-46.49230112395271,2.716648297785565
35.50291272456198,-119.37906421356288,10.638713059677993
21.562766206747593,-39.17682465988444,5.022302567728723
552.739852564324,-1034.4002143048767,20.587667016806723
38.251419473698846,-143.70093158198756,40.03587354755815
39.419843738925664,-142.9163283977263,14.899630764282195
244.64503770174773,-295.8884223206397,7.40588040094997
125.71855343700598,-279.993449886562,6.892992262287127
43.93295117973261,-100.93387196758098,14.25655253808582
4291.580421439637,-10822.98723451368,68.80267342121583
96.47270243669817,-177.22295259064322,30.017374295812793
115.89432504482791,-151.5158718829401,9.614883772373632
1390.4398643043414,-1705.954232308829,98.01092296738781
592.4793686183671,-1316.9300711116898,178.0123185718911
52.77988340077262,-143.94100921458843,14.535122100849698
91.68431581895031,-462.6987138845244,16.96721551752083
193.22020029341064,-462.6806332340149,24.425106524746116
143.34765352004734,-476.4678218115162,97.35946286050297
128.00567518079322,-358.7805598744174,7.215052162588081
176.00132017016045,-399.4220279287662,81.37308463879556
28.856301492565965,-54.83229136971239,11.390069680080973
202.14917023211055,-606.6956581590396,25.61428010776545
17.367806162296056,-44.68268511967159,10.139869802181416
284.7816595393365,-616.3663469421468,64.15553559292051
41.87177459475293,-134.85190538426903,15.023917815215945
38.4138341682654,-145.65941450970422,36.506332453194695
137.6798590803477,-389.7865444196247,84.82161394965068
318.09057160095534,-662.6678299332854,153.91795031797895
98.07497036113021,-176.50092707066037,40.80101630916639
143.25570295188783,-198.66820851164744,22.907345951311164
592.7128689613057,-2281.7508932571905,737.0239589644777
375.5512930726588,-1144.2926611234352,167.96288867038612
39.26655086275689,-74.80761418669665,16.061097192809324
134.97457376659833,-479.31876621380985,32.19293077363712
90.66645234163471,-311.25961714398267,22.84830749012736
487.5575420448925,-742.0154893694505,15.641506671610466
43.31137765948923,-95.27194981611198,8.507652054082799
175.3074855708055,-477.7922904807513,7.925443836099433
269.509011637172,-447.9249396391555,66.76182363906422
115.44528721600109,-318.67147515787525,74.36313993047027
69.7422736099263,-282.5696258659146,33.755322687173994
191.07230278230134,-560.1906564362312,159.52054272416754
178.28770368772598,-514.0153285169059,46.01887399116659
165.60413886729359,-302.6508777328041,1.6478463476344725
131.24746359905896,-243.46787454881294,15.049829284652102
121.25201551558708,-257.9019154135304,3.0904303001409503
117.89285368750353,-340.2317615358185,93.42175063469325
300.56858320425124,-498.3278620845353,7.201990061464955
159.00027335904227,-290.93958085301585,47.93822446463034
314.17535252139527,-525.468055375915,175.91523711012474
254.81026744900922,-496.33526560585625,116.71774380328175
186.1052831663753,-342.27224051281405,58.74127128264796
72.67119726398793,-177.59558163579922,6.535018872254789
127.6557546900287,-339.809437321808,1.5983120957671209
49.24050169827373,-173.039676934905,5.713422683995809
384.9050148452249,-948.5398882872508,52.39475045276014
39.33538383393319,-68.2742468382628,13.833105121595441
51.95496255975315,-252.6775274849121,4.3300080284155475
77.61052057212018,-156.23352595864037,23.31721387849239
447.29483845162963,-767.1210990174382,133.6283912078877
59.59155350090614,-227.2221712525095,58.16297484348519
82.6784516353088,-132.27571885880215,1.8460323873212223
458.62605359312283,-1019.6065591310398,222.85557552495592
682.4000206139023,-1445.388173368242,393.06391357305154
128.19200393791368,-248.8028031740599,53.74918845072853
93.03168299890814,-256.00551859445545,55.59029058724725
231.8528531449981,-331.9806246146766,7.623606034757058
61.24340505147731,-268.64493115068933,15.973299744951618
636.7600869205298,-1533.951362823102,84.25442539183219
369.61153811918666,-886.2792183967666,57.79669477734574
395.6756830153206,-1327.8848517674144,200.40602365446003
422.8746002616375,-573.0032381979981,34.833338458558444
265.5622500444849,-503.76353465733405,24.474323297272928
335.4387665587485,-443.4698778538466,32.62363140178912
125.18909768417448,-228.97158480396885,32.69102588450113
495.5043889310709,-678.1077251514879,15.662491497848913
41.40572096211636,-77.82313062776878,18.14184695395136
382.57812734575896,-666.8232253996702,18.486820824385347
91.5164626166224,-259.14219277286696,9.749922820750735
127.7851969009013,-508.94406440670025,16.488867704800914
407.4941388068898,-497.389527266361,1.0885787877570463
46.35277891457747,-177.96643523108708,20.10889897621409
123.50786037525432,-561.5161505195522,8.391729930735089
225.73550314131398,-809.047907783807,123.63642477919895
229.05417683628193,-557.7960874796908,2.5901479113186157
346.88469057245743,-706.753592175675,186.1487883206069
174.86765688689965,-331.33128507610064,63.567932990661895
329.67012299887114,-504.8201033193372,9.125419802010239
171.99421410453118,-479.8388288678333,86.38106635895925
173.35811271393007,-457.12535657233025,63.50096955861581
301.3424214858283,-749.9436960142176,205.7503288492932
142.00640773048346,-297.56110941229474,53.362592973056216
142.46248520790257,-321.87721791164853,46.092265054402446
303.5669300395742,-634.9184537321937,152.07128623335967
262.29973035264027,-833.6859151041565,6.530422182160286
40.393655172617436,-106.89046937629628,19.96948117279831
339.77525323675434,-783.6055869040791,81.72552514736854
401.7627878955049,-1784.2440684981016,354.72350682154195
599.7750662050394,-1459.5720134469616,194.98565978328622
55.33375584121261,-125.13467328538258,6.963404789729598
375.61849823803465,-616.315892335858,200.16609262224864
647.3314533607587,-1065.821764867207,255.95889323326938
164.59750987167692,-459.3945179787864,2.8873162420734384
510.4109581427854,-698.053589945688,20.660091280073765
173.51236720771013,-353.0597550443318,60.38433401150661
73.63247247270094,-118.02098933255124,23.028353708477887
122.70916101726732,-181.751840354994,17.570723662136025
188.21356567772042,-564.6909833743705,57.47823057962776
483.8539301869621,-971.8355725976545,54.68083829294752
177.97790784719228,-289.85646190291516,24.250686824505088
859.5832983518476,-1310.1617077306792,9.047253217887707
697.7676693760442,-890.3760324722994,42.1283796556513
711.561234701045,-1362.664341445221,213.3787754777565
171.34572257060083,-313.5071389858337,51.71960132943649
133.61407673953045,-242.72982591829717,32.7186507471811
118.84260964439655,-305.5039455790536,28.01380674846355
333.08518516678026,-1153.9533890766177,119.56101062219236
2331.650286399298,-7599.298334584304,180.20200864111604
154.39000526326586,-310.7328842576152,4.21911314759706
64.02982083352477,-157.66767767325115,25.00170916458496
63.4860016073321,-197.8429992817358,9.574718540036152
35.87120848199449,-54.19676460437857,0.9834167269599683
22.947012198151228,-81.2282845732156,16.474234928232732
52.65026954901034,-144.65542671410506,25.27363524657131
9.451218720736213,-44.995176122675346,2.9246350853109093
221.66003560331677,-322.015424746161,7.341310638154836
463.8515555677498,-897.8946914774409,82.6005896710784
164.34575357438024,-758.3560408296186,7.911296941399374
107.15179051041756,-163.9531916020342,7.337898467426108
2.763057707987511,-5.752017493418115,1.3379861201607375
339.0254856426394,-705.7690175973147,164.17007609334203
344.9574468587813,-863.365441774341,22.460494350482676
826.1007250253949,-2039.003606632687,4.6780606464155925
